Source type,Source file,Function/button/event/action name,URL/API endpoint called,Controller name,Controller action method,DBConnection method called,DBConnection file,Package name,Procedure name,Procedure exists in package spec,Procedure exists in package body,Active usage confirmed,"Replacement method/procedure, if any",Final action,Remarks
Controller,AIS\Controllers\ApiCallsController.cs:2385,get_old_para_zone_compliance_text,/ApiCalls/get_old_para_zone_compliance_text,ApiCalls,get_old_para_zone_compliance_text,GetOldParasBranchComplianceTextForZone,AIS\DBConnection.AE.cs,pkg_ae,P_GetAuditeeOldParasFADtext_Reviewer,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2391,get_old_para_zone_compliance_text_ref,/ApiCalls/get_old_para_zone_compliance_text_ref,ApiCalls,get_old_para_zone_compliance_text_ref,GetOldParasBranchComplianceTextForZoneRef,AIS\DBConnection.AE.cs,pkg_ae,P_GetAuditeeOldParasFADtext_Reviewer_Ref,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2397,get_old_para_imp_text,/ApiCalls/get_old_para_imp_text,ApiCalls,get_old_para_imp_text,GetOldParasBranchComplianceTextForImpIncharge,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasforsettlementext,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2410,get_old_para_imp_text_ref,/ApiCalls/get_old_para_imp_text_ref,ApiCalls,get_old_para_imp_text_ref,GetOldParasReferredBackBranchComplianceTextForImpIncharge,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasforsettlementext_referedack,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2416,get_old_para_head_az_text,/ApiCalls/get_old_para_head_az_text,ApiCalls,get_old_para_head_az_text,GetOldParasBranchComplianceTextForHeadAZ,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasforfinalsettlementext,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2437,get_branch_comp_review,/ApiCalls/get_branch_comp_review,ApiCalls,get_branch_comp_review,GetOldParasForReviewer,AIS\DBConnection.AE.cs,pkg_ae,p_getoldparasforreviewer,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2444,get_branch_comp_review_ref,/ApiCalls/get_branch_comp_review_ref,ApiCalls,get_branch_comp_review_ref,GetOldParasForReviewerRef,AIS\DBConnection.AE.cs,pkg_ae,p_getoldparasforreviewer_ref,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2450,AddOldParasComplianceReviewer,/ApiCalls/AddOldParasComplianceReviewer,ApiCalls,AddOldParasComplianceReviewer,AddOldParasComplianceReviewer,AIS\DBConnection.AE.cs,pkg_ae,P_AddOldParasReviewer,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2458,get_old_para_br_compliance_submission,/ApiCalls/get_old_para_br_compliance_submission,ApiCalls,get_old_para_br_compliance_submission,GetOldParasBranchComplianceSubmission,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasforsettlement,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2465,get_old_para_br_compliance_recommendation,/ApiCalls/get_old_para_br_compliance_recommendation,ApiCalls,get_old_para_br_compliance_recommendation,GetComplianceForImpZone,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasforsettlement,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2472,get_old_para_br_compliance_recommendation_ref,/ApiCalls/get_old_para_br_compliance_recommendation_ref,ApiCalls,get_old_para_br_compliance_recommendation_ref,GetReferredBackParasComplianceForImpZone,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasforsettlement_ref,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2478,submit_old_para_br_compliance_status,/ApiCalls/submit_old_para_br_compliance_status,ApiCalls,submit_old_para_br_compliance_status,AddOldParasStatusUpdate,AIS\DBConnection.HD.cs,pkg_hd,P_AddOldParasImpRemarks,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2486,submit_old_para_br_compliance_status_partially_settle,/ApiCalls/submit_old_para_br_compliance_status_partially_settle,ApiCalls,submit_old_para_br_compliance_status_partially_settle,AddOldParasStatusPartiallySettle,AIS\DBConnection.HD.cs,pkg_hd,P_AddOldParasImpRemarks_partial_comp,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2494,get_old_para_br_compliance_head,/ApiCalls/get_old_para_br_compliance_head,ApiCalls,get_old_para_br_compliance_head,GetOldParasForFinalSettlement,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasforfinalsettlement,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:2501,submit_old_para_compliance_head_status,/ApiCalls/submit_old_para_compliance_head_status,ApiCalls,submit_old_para_compliance_head_status,AddOldParasheadStatusUpdate,AIS\DBConnection.HD.cs,pkg_hd,P_AddFinalsettlement,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:3067,get_compliance_text_auditee,/ApiCalls/get_compliance_text_auditee,ApiCalls,get_compliance_text_auditee,GetComplianceTextAuditee,AIS\DBConnection.AE.cs,pkg_ae,P_get_v_auditee_paras_compliance_history_auditee_text,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:3741,add_manage_entities_audit_department,/ApiCalls/add_manage_entities_audit_department,ApiCalls,add_manage_entities_audit_department,AddManageEntityAuditDepartment,AIS\DBConnection.AD.cs,pkg_ad,P_add_Entities_Audit_Department,No,No,Yes,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:3922,generate_annexure_risk_rating_of_engagement,/ApiCalls/generate_annexure_risk_rating_of_engagement,ApiCalls,generate_annexure_risk_rating_of_engagement,GenerateAnnexureRiskRatingofEngagement,AIS\DBConnection.AD.cs,pkg_ad,P_add_branch_annex_risk_rating,No,No,Yes,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:3927,view_annexure_risk_rating_of_engagement,/ApiCalls/view_annexure_risk_rating_of_engagement,ApiCalls,view_annexure_risk_rating_of_engagement,ViewAnnexureRiskRatingofEngagement,AIS\DBConnection.AD.cs,pkg_ad,p_get_annexure_risk_rating,No,No,Yes,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:4585,update_audit_emp,/ApiCalls/update_audit_emp,ApiCalls,update_audit_emp,UpdateAuditEmployee,AIS\DBConnection.AD.cs,pkg_ad,P_update_audit_emp,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:4598,update_audit_manpower,/ApiCalls/update_audit_manpower,ApiCalls,update_audit_manpower,UpdateAuditManpower,AIS\DBConnection.AD.cs,pkg_ad,P_update_audit_manpower,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:4604,get_audit_budget,/ApiCalls/get_audit_budget,ApiCalls,get_audit_budget,GetAuditBudget,AIS\DBConnection.AD.cs,pkg_ad,P_Get_Audit_budget,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:4611,update_audit_budget,/ApiCalls/update_audit_budget,ApiCalls,update_audit_budget,UpdateAuditBudget,AIS\DBConnection.AD.cs,pkg_ad,P_update_audit_budget,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:4659,get_gl_heads,/ApiCalls/get_gl_heads,ApiCalls,get_gl_heads,GetGLHeads,AIS\DBConnection.AD.cs,pkg_ad,P_get_GL_Heads,No,No,Unconfirmed,,Needs DB extraction,Internal C# call; Procedure not fully present in checked-in package source.
Controller,AIS\Controllers\ApiCallsController.cs:5087,get_iid_list_of_reports,/ApiCalls/get_iid_list_of_reports,ApiCalls,get_iid_list_of_reports,GetIidListOfReports,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,T_AU_EXCEPTION_REPORT,No,No,Yes,,Needs manual review,"Internal C# call; Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:5094,get_iid_exception_report_format,/ApiCalls/get_iid_exception_report_format,ApiCalls,get_iid_exception_report_format,GetIidExceptionReportFormat,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,P_GET_EXCEPTION_REPORT_FORMAT,No,No,Yes,,Needs manual review,Internal C# call; Package SQL source file not found.; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5101,save_iid_exception_report_format,/ApiCalls/save_iid_exception_report_format,ApiCalls,save_iid_exception_report_format,InsertIidExceptionReportFormat,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,P_INSERT_EXCEPTION_REPORT_FORMAT,No,No,Unconfirmed,,Needs manual review,Internal C# call; Package SQL source file not found.; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5114,update_iid_exception_report_format,/ApiCalls/update_iid_exception_report_format,ApiCalls,update_iid_exception_report_format,UpdateIidExceptionReportFormat,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,P_UPDATE_EXCEPTION_REPORT_FORMAT,No,No,Unconfirmed,,Needs manual review,Internal C# call; Package SQL source file not found.; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5127,add_iid_exception_account_report,/ApiCalls/add_iid_exception_account_report,ApiCalls,add_iid_exception_account_report,AddIidExceptionAccountReport,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,P_ADD_NEW_EXP_REPORT,No,No,Yes,,Needs manual review,Internal C# call; Package SQL source file not found.; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5140,get_iid_exception_account_report,/ApiCalls/get_iid_exception_account_report,ApiCalls,get_iid_exception_account_report,GetIidExceptionReportData,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,P_GET_EXCEPTION_REPORT_DATA,No,No,Yes,,Needs manual review,"Internal C# call; Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:5152,get_iid_biomet_account_transaction_sampling_details,/ApiCalls/get_iid_biomet_account_transaction_sampling_details,ApiCalls,get_iid_biomet_account_transaction_sampling_details,GetIidAccountTransactions,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,p_get_account_transcations,No,No,Yes,,Needs manual review,"Internal C# call; Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:5159,get_iid_biomet_account_documents_sampling_details,/ApiCalls/get_iid_biomet_account_documents_sampling_details,ApiCalls,get_iid_biomet_account_documents_sampling_details,GetIidAccountDocuments,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,P_GET_ACCOUNT_DOC,No,No,Yes,,Needs manual review,"Internal C# call; Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:5166,get_iid_loan_Exceptions,/ApiCalls/get_iid_loan_Exceptions,ApiCalls,get_iid_loan_Exceptions,GetIidLoanExceptions,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,P_GET_LOANS_Exceptions,No,No,Yes,,Needs manual review,"Internal C# call; Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:5173,get_iid_loan_documents,/ApiCalls/get_iid_loan_documents,ApiCalls,get_iid_loan_documents,GetIidLoanDocuments,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,p_get_Loan_Documents,No,No,Yes,,Needs manual review,"Internal C# call; Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:5180,get_iid_loan_document_data,/ApiCalls/get_iid_loan_document_data,ApiCalls,get_iid_loan_document_data,GetIidLoanDocumentData,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,p_get_Loan_Documents_image,No,No,Yes,,Needs manual review,"Internal C# call; Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:5187,get_iid_sample_loan_transactions,/ApiCalls/get_iid_sample_loan_transactions,ApiCalls,get_iid_sample_loan_transactions,GetIidLoanTransactions,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,p_get_Loan_Transactions,No,No,Yes,,Needs manual review,"Internal C# call; Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
Internal C# call,,,,,,GetComplianceHistoryCountAuditee,AIS\DBConnection.AE.cs,pkg_ae,P_get_v_auditee_paras_compliance_history_num_auditee,No,No,No,,Needs DB extraction,No active controller reference found; Procedure not fully present in checked-in package source.
Internal C# call,,,,,,GetSbpObservationResponse,AIS\DBConnection.CAD.cs,PKG_HD,P_GET_SBP_RESPONSE,No,No,No,,Needs DB extraction,No active controller reference found; Procedure not fully present in checked-in package source.
Internal C# call,,,,,,GetInsYearsForCAU,AIS\DBConnection.cs,PKG_COMMERCIAL_AUDIT,p_CAU_OM_YEAR,No,No,No,,Needs DB extraction,No active controller reference found; Package SQL source file not found.
Internal C# call,,,,,,GetParaPrintingYearsForCAU,AIS\DBConnection.cs,pkg_cm,p_CAU_ARPSE_YEAR,No,No,No,,Needs manual review,"No active controller reference found; Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
Internal C# call,,,,,,GetGlheadDetails,AIS\DBConnection.cs,pkg_ai,p_getglheadsummary,No,No,No,,Needs manual review,"No active controller reference found; Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
Internal C# call,,,,,,GetDepositAccountdetails,AIS\DBConnection.cs,pkg_ais,P_GetDepositAccountdetails,No,No,No,,Needs manual review,"No active controller reference found; Procedure not fully present in checked-in package source.; Missing BindByName, GuardAgainstDynamicSql"
Internal C# call,,,,,,GetStaffPosition,AIS\DBConnection.cs,pkg_ai,P_GetStaffPosition,No,No,No,,Needs manual review,"No active controller reference found; Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
Internal C# call,,,,,,GetGlheadDetailsyearwise,AIS\DBConnection.cs,pkg_ai,p_getglheadsummary_Yearly,No,No,No,,Needs manual review,"No active controller reference found; Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
Internal C# call,,,,,,GetDepositCat,AIS\DBConnection.cs,pkg_AI,P_GetDepositACCOUNTCATEGORY,No,No,No,,Needs manual review,"No active controller reference found; Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
Internal C# call,,,,,,GetLoansScheme,AIS\DBConnection.cs,pkg_ai,P_preauditinfo_loan_scheme,No,No,No,,Needs manual review,"No active controller reference found; Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
Internal C# call,,,,,,GetLoansSchemeYearly,AIS\DBConnection.cs,pkg_ai,P_preauditinfo_loan_scheme_yearly,No,No,No,,Needs manual review,"No active controller reference found; Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
Internal C# call,,,,,,GetOldParasObservationResponsiblePPNOsUpdatedByImp,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasforfinalsettlement_responsibles,No,No,No,,Needs DB extraction,No active controller reference found; Procedure not fully present in checked-in package source.
