File,Property,PlainTextAttribute,Line
Models/AuditeeResponseEvidenceModel.cs,IMAGE_TYPE,False,10
Models/AuditeeResponseEvidenceModel.cs,IMAGE_DATA,False,11
Models/AuditeeResponseEvidenceModel.cs,IMAGE_NAME,False,12
Models/AuditeeResponseEvidenceModel.cs,FILE_NAME,False,13
Models/AuditeeResponseEvidenceModel.cs,RESPONSE_ID,False,15
Models/AuditeeResponseEvidenceModel.cs,FILE_ID,False,16
Models/AuditeeRiskModel.cs,RISK_AREAS,False,6
Models/AuditeeRiskModel.cs,MAX_NUMBER,False,7
Models/AuditeeRiskModel.cs,MARKS,False,8
Models/AuditeeRiskModelDetails.cs,RISK_AREAS,False,6
Models/AuditeeRiskModelDetails.cs,MAX_NUMBER,False,7
Models/AuditeeRiskModelDetails.cs,NO_OBS,False,8
Models/AuditeeRiskModelDetails.cs,RISK_MARKS,False,9
Models/AuditeeRiskModelDetails.cs,AVG_MARKS,False,10
Models/AuditeeRiskModelDetails.cs,G_RISK,False,11
Models/AuditeeRiskModelDetails.cs,W_AVG,False,12
Models/AvatarNameDisplayModel.cs,PPNO,False,5
Models/AvatarNameDisplayModel.cs,Sub_Menu,False,7
Models/AvatarNameDisplayModel.cs,Sub_Menu_Id,False,8
Models/AvatarNameDisplayModel.cs,Sub_Menu_Name,False,9
Models/AvatarNameDisplayModel.cs,User_Entity_Name,False,10
Models/AvatarNameDisplayModel.cs,User_Role_Name,False,11
Models/AvatarNameDisplayModel.cs,Name,False,13
Models/BAC/BACAgendaActionablesModel.cs,MEETING_NO,False,6
Models/BAC/BACAgendaActionablesModel.cs,ITEM_HEADING,False,7
Models/BAC/BACAgendaActionablesModel.cs,BAC_DIRECTION,False,8
Models/BAC/BACAgendaActionablesModel.cs,ASSIGN_TO,False,9
Models/BAC/BACAgendaActionablesModel.cs,TIMELINE,False,10
Models/BAC/BACAgendaActionablesModel.cs,OPEN_TIMELINE,False,11
Models/BAC/BACAgendaActionablesModel.cs,DUE_DATE,False,12
Models/BAC/BACAgendaActionablesModel.cs,REPORT_FREQUENCY,False,13
Models/BAC/BACAgendaActionablesModel.cs,ENTERED_BY,False,14
Models/BAC/BACAgendaActionablesModel.cs,ENTERED_ON,False,15
Models/BAC/BACAgendaActionablesModel.cs,DELAY,False,16
Models/BAC/BACAgendaActionablesModel.cs,STATUS,False,17
Models/BAC/BACAgendaActionablesSummaryModel.cs,MEETING_NO,False,6
Models/BAC/BACAgendaActionablesSummaryModel.cs,COMPLETED,False,7
Models/BAC/BACAgendaActionablesSummaryModel.cs,UN_COMPLETED,False,8
Models/BAC/BACAgendaActionablesSummaryModel.cs,REFERENCE,False,9
Models/BAC/BACAgendaActionablesSummaryModel.cs,RESPONSIBLES,False,10
Models/BAC/BACAgendaActionablesSummaryModel.cs,MANAGEMENT_RESPONSE,False,11
Models/BAC/BACAgendaActionablesSummaryModel.cs,CIA_REMARKS,False,12
Models/BAC/BACAgendaModel.cs,MEMO_NO,False,6
Models/BAC/BACAgendaModel.cs,MEETING_NO,False,7
Models/BAC/BACAgendaModel.cs,REMARKS,False,8
Models/BAC/BACAgendaModel.cs,SUBJECT,False,9
Models/BAC/BACCIAAnalysisModel.cs,ANNEX,False,6
Models/BAC/BACCIAAnalysisModel.cs,INDICATOR,False,7
Models/BAC/BACCIAAnalysisModel.cs,HEADING,False,8
Models/BAC/BACCIAAnalysisModel.cs,AUTOMATION,False,9
Models/BAC/BACCIAAnalysisModel.cs,MONITORING,False,10
Models/BAC/BACCIAAnalysisModel.cs,AUDITCOMMENTS,False,11
Models/BAC/BACCIAAnalysisModel.cs,COUNT,False,12
Models/BAC/BACCIAAnalysisModel.cs,OLDCOUNT,False,13
Models/BAC/BACCIAAnalysisModel.cs,NEWCOUNT,False,14
Models/BAC/BACCIAAnalysisOptionsModel.cs,HEADING,False,6
Models/BAC/BACCIAAnalysisOptionsModel.cs,AUDIT_COMMENTS,False,7
Models/BAC/BACCIAAnalysisOptionsModel.cs,AUTOMATION,False,8
Models/BAC/BACCIAAnalysisOptionsModel.cs,MONITORING,False,9
Models/BiometSamplingModel.cs,BRANCH_CODE,False,5
Models/BiometSamplingModel.cs,ACCOUNT_NO,False,6
Models/BiometSamplingModel.cs,ACCOUNT_TITLE,False,7
Models/BiometSamplingModel.cs,CUSTOMER_NAME,False,8
Models/BiometSamplingModel.cs,DOB,False,9
Models/BiometSamplingModel.cs,DOB_DISP,False,10
Models/BiometSamplingModel.cs,PHONE_CELL,False,11
Models/BiometSamplingModel.cs,CNIC,False,12
Models/BiometSamplingModel.cs,CNIC_EXPIRY_DATE,False,13
Models/BiometSamplingModel.cs,CNIC_EXPIRY_DATE_DISP,False,14
Models/BiometSamplingModel.cs,OPENING_DATE,False,15
Models/BiometSamplingModel.cs,OPENING_DATE_DISP,False,16
Models/BiometSamplingModel.cs,BMVS_VERIFIED,False,17
Models/BiometSamplingModel.cs,PURPOSE,False,18
Models/BiometSamplingModel.cs,ACCOUNT_TYPE,False,19
Models/BiometSamplingModel.cs,ACCOUNT_CATEGORY,False,20
Models/BiometSamplingModel.cs,RISK,False,21
Models/BranchModel.cs,BRANCHNAME,False,9
Models/BranchModel.cs,DESCRIPTION,False,10
Models/BranchModel.cs,ISACTIVE,False,11
Models/BranchModel.cs,BRANCHCODE,False,12
Models/BranchModel.cs,BRANCH_SIZE,False,15
Models/BranchModel.cs,ZONE_NAME,False,17
Models/BranchSizeModel.cs,DESCRIPTION,False,6
Models/CAU/CAUOMAssignmentAIRModel.cs,OM_NO,False,6
Models/CAU/CAUOMAssignmentAIRModel.cs,PARA_NO,False,7
Models/CAU/CAUOMAssignmentAIRModel.cs,CONTENTS_OF_OM,False,8
Models/CAU/CAUOMAssignmentAIRModel.cs,OM_REPLY,False,9
Models/CAU/CAUOMAssignmentAIRModel.cs,STATUS_DES,False,12
Models/CAU/CAUOMAssignmentAIRModel.cs,KEY,False,13
Models/CAU/CAUOMAssignmentARPSEModel.cs,OM_NO,False,8
Models/CAU/CAUOMAssignmentARPSEModel.cs,REPORT_FREQUENCY,False,12
Models/CAU/CAUOMAssignmentARPSEModel.cs,CONTENTS_OF_OM,False,13
Models/CAU/CAUOMAssignmentARPSEModel.cs,STATUS,False,14
Models/CAU/CAUOMAssignmentARPSEModel.cs,STATUS_DES,False,15
Models/CAU/CAUOMAssignmentARPSEModel.cs,KEY,False,16
Models/CAU/CAUOMAssignmentModel.cs,OM_NO,False,6
Models/CAU/CAUOMAssignmentModel.cs,CONTENTS_OF_OM,False,8
Models/CAU/CAUOMAssignmentModel.cs,OM_REPLY,False,9
Models/CAU/CAUOMAssignmentModel.cs,STATUS_DES,False,12
Models/CAU/CAUOMAssignmentModel.cs,KEY,False,13
Models/CAU/CAUOMAssignmentPDPModel.cs,OM_NO,False,8
Models/CAU/CAUOMAssignmentPDPModel.cs,REPORT_FREQUENCY,False,11
Models/CAU/CAUOMAssignmentPDPModel.cs,CONTENTS_OF_OM,False,12
Models/CAU/CAUOMAssignmentPDPModel.cs,STATUS_DES,False,14
Models/CAU/CAUOMAssignmentPDPModel.cs,KEY,False,15
Models/CAU/CAUOMAssignmentResponseModel.cs,RESPONSE,False,6
Models/CAU/CAUOMResponseModel.cs,OM_NO,False,6
Models/CAU/CAUOMResponseModel.cs,CONTENTS_OF_OM,False,7
Models/CAU/CAUOMResponseModel.cs,RESPONSE_OF_OM,False,8
Models/CAUParaForComplianceModel.cs,COM_ID,False,5
Models/CAUParaForComplianceModel.cs,AUDIT_PERIOD,False,8
Models/CAUParaForComplianceModel.cs,PARA_NO,False,9
Models/CAUParaForComplianceModel.cs,GIST_OF_PARAS,False,10
Models/CAUParaForComplianceModel.cs,INDICATOR,False,11
Models/CAUParaForComplianceModel.cs,CAU_STATUS,False,12
Models/CAUParaForComplianceModel.cs,CAU_NAME,False,13
Models/CAUParaForComplianceModel.cs,CAU_INSTRUCTIONS,False,14
Models/CAUParaForComplianceModel.cs,CAU_ASSIGNED_ENT_ID,False,15
Models/CDMSMasterTransactionModel.cs,TRANSACTION_ID,False,8
Models/CDMSMasterTransactionModel.cs,ENTITY_NAME,False,9
Models/CDMSMasterTransactionModel.cs,OLD_ACCOUNT_NO,False,10
Models/CDMSMasterTransactionModel.cs,CNIC,False,11
Models/CDMSMasterTransactionModel.cs,ACCOUNT_NAME,False,12
Models/CDMSMasterTransactionModel.cs,CUSTOMER_NAME,False,13
Models/CDMSMasterTransactionModel.cs,TR_MASTER_CODE,False,14
Models/CDMSMasterTransactionModel.cs,DESCRIPTION,False,15
Models/CDMSMasterTransactionModel.cs,REMARKS,False,16
Models/CDMSMasterTransactionModel.cs,TRANSACTION_DATE,False,17
Models/CDMSMasterTransactionModel.cs,AUTHORIZATION_DATE,False,18
Models/CDMSMasterTransactionModel.cs,DR_AMOUNT,False,19
Models/CDMSMasterTransactionModel.cs,CR_AMOUNT,False,20
Models/CDMSMasterTransactionModel.cs,TO_ACCOUNT_ID,False,21
Models/CDMSMasterTransactionModel.cs,TO_ACCOUNT_TITLE,False,22
Models/CDMSMasterTransactionModel.cs,TO_ACCOUNT_NO,False,23
Models/CDMSMasterTransactionModel.cs,TO_ACC_BRANCH_ID,False,24
Models/CDMSMasterTransactionModel.cs,INSTRUMENT_NO,False,25
Models/COSORiskModel.cs,AUDIT_PERIOD,False,5
Models/COSORiskModel.cs,DEPT_NAME,False,6
Models/COSORiskModel.cs,RATING_FACTORS,False,7
Models/COSORiskModel.cs,AUDIT_RATING,False,14
Models/COSORiskModel.cs,FINAL_AUDIT_RATING,False,15
Models/COSORiskModel.cs,STATUS,False,16
Models/CashCountDetailsModel.cs,ID,False,5
Models/CashCountDetailsModel.cs,DENOMINATION_VAULT,False,6
Models/CashCountDetailsModel.cs,NO_CURRENCY_NOTES_VAULT,False,7
Models/CashCountDetailsModel.cs,TOTAL_AMOUNT_VAULT,False,8
Models/CashCountDetailsModel.cs,DENOMINATION_SAFE_REGISTER,False,9
Models/CashCountDetailsModel.cs,NO_CURRENCY_NOTES_SAFE_REGISTER,False,10
Models/CashCountDetailsModel.cs,TOTAL_AMOUNT_SAFE_REGISTER,False,11
Models/CashCountDetailsModel.cs,DIFFERENCE,False,12
Models/ChecklistDetailComparisonModel.cs,PROCESS,False,8
Models/ChecklistDetailComparisonModel.cs,PROCESS_ID,False,9
Models/ChecklistDetailComparisonModel.cs,SUB_PROCESS,False,10
Models/ChecklistDetailComparisonModel.cs,PROCESS_DETAIL,False,11
Models/ChecklistDetailComparisonModel.cs,VIOLATION,False,13
Models/ChecklistDetailComparisonModel.cs,FUNCTIONAL_RESP,False,14
Models/ChecklistDetailComparisonModel.cs,ROLE_RESP,False,15
Models/ChecklistDetailComparisonModel.cs,RISK,False,16
Models/ChecklistDetailComparisonModel.cs,ANNEXURE,False,17
Models/ChecklistDetailComparisonModel.cs,NEW_SUB_PROCESS,False,19
Models/ChecklistDetailComparisonModel.cs,NEW_PROCESS_DETAIL,False,20
Models/ChecklistDetailComparisonModel.cs,NEW_VIOLATION,False,22
Models/ChecklistDetailComparisonModel.cs,NEW_FUNCTIONAL_RESP,False,23
Models/ChecklistDetailComparisonModel.cs,NEW_ROLE_RESP,False,24
Models/ChecklistDetailComparisonModel.cs,NEW_RISK,False,25
Models/ChecklistDetailComparisonModel.cs,NEW_ANNEXURE,False,27
Models/ChecklistDetailComparisonModel.cs,STATUS,False,28
Models/ChecklistDetailComparisonModel.cs,N_D_ID,False,30
Models/ChecklistDetailComparisonModel.cs,N_S_ID,False,31
Models/ChecklistDetailComparisonModel.cs,N_V_ID,False,32
Models/ChecklistDetailComparisonModel.cs,N_RISK_ID,False,33
Models/ChecklistDetailComparisonModel.cs,N_ROLE_RESP_ID,False,34
Models/ChecklistDetailComparisonModel.cs,N_OWNER_ID,False,35
Models/ChecklistDetailComparisonModel.cs,N_ANNEX_ID,False,36
Models/CircularDocumentModel.cs,FileName,False,9
Models/CircularDocumentModel.cs,FileType,False,10
Models/CircularDocumentModel.cs,UploadedBy,False,13
Models/CircularModel.cs,DisplayText,False,8
Models/CircularModel.cs,Keywords,False,9
Models/CircularModel.cs,RedirectedPage,False,10
Models/CircularModel.cs,Division,False,11
Models/CircularModel.cs,ReferenceNo,False,12
Models/CircularModel.cs,DocType,False,14
Models/ClosingDraftTeamDetailsModel.cs,JOINING_DATE,False,7
Models/ClosingDraftTeamDetailsModel.cs,COMPLETION_DATE,False,8
Models/ClosingDraftTeamDetailsModel.cs,MEMBER_NAME,False,9
Models/ClosingDraftTeamDetailsModel.cs,ENTITY_NAME,False,10
Models/ClosingDraftTeamDetailsModel.cs,ISTEAMLEAD,False,14
Models/ComplianceFlowModel.cs,ENTITY_TYPE_ID,False,6
Models/ComplianceFlowModel.cs,ENTITY_TYPE_NAME,False,7
Models/ComplianceFlowModel.cs,GROUP_ID,False,8
Models/ComplianceFlowModel.cs,GROUP_NAME,False,9
Models/ComplianceFlowModel.cs,NEXT_GROUP_ID,False,10
Models/ComplianceFlowModel.cs,NEXT_GROUP_NAME,False,11
Models/ComplianceFlowModel.cs,PREV_GROUP_ID,False,12
Models/ComplianceFlowModel.cs,PREV_GROUP_NAME,False,13
Models/ComplianceFlowModel.cs,COMP_UP_STATUS,False,14
Models/ComplianceFlowModel.cs,COMP_UP_STATUS_DESC,False,15
Models/ComplianceFlowModel.cs,COMP_DOWN_STATUS,False,16
Models/ComplianceFlowModel.cs,COMP_DOWN_STATUS_DESC,False,17
Models/ComplianceHierarchyModel.cs,ENTITY_ID,False,5
Models/ComplianceHierarchyModel.cs,COMPLIANCE_UNIT,False,6
Models/ComplianceHierarchyModel.cs,APPROVER_PPNO,False,7
Models/ComplianceHierarchyModel.cs,APPROVER_NAME,False,8
Models/ComplianceHierarchyModel.cs,REVIEWER_PPNO,False,9
Models/ComplianceHierarchyModel.cs,REVIEWER_NAME,False,10
Models/ComplianceHierarchyModel.cs,COM_KEY,False,11
Models/ComplianceHistoryModel.cs,REF_P,False,6
Models/ComplianceHistoryModel.cs,OBS_ID,False,7
Models/ComplianceHistoryModel.cs,REMARKS,False,8
Models/ComplianceHistoryModel.cs,ATTENDED_ON,False,9
Models/ComplianceHistoryModel.cs,ATTENDED_BY,False,10
Models/ComplianceHistoryModel.cs,ROLE_ID,False,11
Models/ComplianceHistoryModel.cs,STAGE,False,12
Models/ComplianceHistoryModel.cs,NAME,False,13
Models/ComplianceHistoryModel.cs,DESIGNATION,False,14
Models/ComplianceHistoryModel.cs,AUDITED_BY,False,15
Models/ComplianceHistoryModel.cs,ENTITY_ID,False,16
Models/ComplianceHistoryModel.cs,C_STATUS,False,17
Models/ComplianceHistoryModel.cs,SEQ,False,18
Models/ComplianceHistoryModel.cs,COM_SEQ_NO,False,19
Models/ComplianceHistoryModel.cs,PARA_CATEGORY,False,20
Models/ComplianceOSParasModel.cs,ENTITY_ID,False,5
Models/ComplianceOSParasModel.cs,PARENT_ID,False,6
Models/ComplianceOSParasModel.cs,ENTITY_NAME,False,7
Models/ComplianceOSParasModel.cs,ENTITY_TYPE,False,8
Models/ComplianceOSParasModel.cs,REPORTING_OFFICE,False,9
Models/ComplianceOSParasModel.cs,TOTAL_PARAS,False,10
Models/ComplianceOSParasModel.cs,TOTAL_SETTLED_PARAS,False,11
Models/ComplianceOSParasModel.cs,TOTAL_OUTSTANDING_PARAS,False,12
Models/ComplianceOSParasModel.cs,SETTLEMENT_PERCENTAGE,False,13
Models/ComplianceOSParasModel.cs,OUTSTANDING_PERCENTAGE,False,14
Models/ComplianceOSParasModel.cs,COMPLIANCE_PENDING_OS_PARAS,False,15
Models/ComplianceOSParasModel.cs,ZERO_COMPLIANCE_PARAS,False,16
Models/ComplianceProgressReportDetailModel.cs,COMPLIANCE_UNIT,False,6
Models/ComplianceProgressReportDetailModel.cs,PARENT_ID,False,7
Models/ComplianceProgressReportDetailModel.cs,PARENT_NAME,False,8
Models/ComplianceProgressReportDetailModel.cs,ENTITY_ID,False,9
Models/ComplianceProgressReportDetailModel.cs,ENTITY_NAME,False,10
Models/ComplianceProgressReportDetailModel.cs,ENTITY_CODE,False,11
Models/ComplianceProgressReportDetailModel.cs,COM_KEY,False,12
Models/ComplianceProgressReportDetailModel.cs,PP_NO,False,13
Models/ComplianceProgressReportDetailModel.cs,EMP_NAME,False,14
Models/ComplianceProgressReportDetailModel.cs,TOTAL,False,15
Models/ComplianceProgressReportDetailModel.cs,REFERRED_BACK,False,16
Models/ComplianceProgressReportDetailModel.cs,RECOMMENDED,False,17
Models/ComplianceProgressReportDetailModel.cs,PENDING,False,18
Models/ComplianceProgressReportModel.cs,PPNO,False,6
Models/ComplianceProgressReportModel.cs,NAME,False,7
Models/ComplianceProgressReportModel.cs,TOTAL,False,8
Models/ComplianceProgressReportModel.cs,REFERRED_BACK,False,9
Models/ComplianceProgressReportModel.cs,RECOMMENDED,False,10
Models/ComplianceProgressReportModel.cs,PENDING,False,11
Models/ComplianceProgressReportModel.cs,LAST_LOGIN_ON,False,12
Models/ComplianceSummaryModel.cs,ID,False,5
Models/ComplianceSummaryModel.cs,NAME,False,6
Models/ComplianceSummaryModel.cs,TOTAL_PARA,False,7
Models/ComplianceSummaryModel.cs,TOTAL_COMPLIANCE,False,8
Models/ComplianceSummaryModel.cs,AT_REPORTING,False,9
Models/ComplianceSummaryModel.cs,UNDER_CONSIDERATION,False,10
Models/ComplianceSummaryModel.cs,REJECTED,False,11
Models/ComplianceSummaryModel.cs,SETTLED,False,12
Models/ComplianceSummaryModel.cs,ROLE_ID,False,13
Models/ControlViolationsModel.cs,V_NAME,False,6
Models/ControlViolationsModel.cs,STATUS,False,8
Models/CriteriaIDComment.cs,COMMENT,False,6
Models/CurrentActiveUsers.cs,DEPARTMENT_NAME,False,6
Models/CurrentActiveUsers.cs,NAME,False,7
Models/CurrentActiveUsers.cs,SESSION_TIME,False,10
Models/CurrentAuditProgress.cs,CODE,False,5
Models/CurrentAuditProgress.cs,NAME,False,6
Models/CurrentAuditProgress.cs,AREA,False,7
Models/DSAContentModel.cs,ID,False,5
Models/DSAContentModel.cs,NO,False,6
Models/DSAContentModel.cs,HEADING,False,7
Models/DSAContentModel.cs,TEXT,False,8
Models/DefaultHisotryLoanDetailReportModel.cs,NPL_LOAN_DISB_ID,False,5
Models/DefaultHisotryLoanDetailReportModel.cs,DEFAULT_PRINCIPAL,False,6
Models/DefaultHisotryLoanDetailReportModel.cs,DEFAULT_MARKUP,False,7
Models/DefaultHisotryLoanDetailReportModel.cs,OUTSTANDING_PRINCIPAL_TOTAL,False,8
Models/DefaultHisotryLoanDetailReportModel.cs,OUTSTANDING_MARKUP_TOTAL,False,9
Models/DefaultHisotryLoanDetailReportModel.cs,CURRENT_STATUS,False,10
Models/DefaultHisotryLoanDetailReportModel.cs,TRANSACTION_DATE,False,11
Models/DefaultHisotryLoanDetailReportModel.cs,CNIC,False,12
Models/DefaultHisotryLoanDetailReportModel.cs,LOAN_DISB_ID,False,13
Models/DepartmentModel.cs,NAME,False,9
Models/DepartmentModel.cs,CODE,False,10
Models/DepartmentModel.cs,STATUS,False,11
Models/DepartmentModel.cs,DIV_NAME,False,13
Models/DepartmentModel.cs,HO_UNIT_NAME,False,15
Models/DepartmentModel.cs,AUDITED_BY_NAME,False,17
Models/DepositAccountCatDetailModel.cs,BRANCH_NAME,False,7
Models/DepositAccountCatDetailModel.cs,ACCOUNTCATEGORY,False,9
Models/DepositAccountCatDetailModel.cs,TITLE,False,12
Models/DepositAccountCatDetailModel.cs,CUSTOMERNAME,False,13
Models/DepositAccountCatDetailModel.cs,BMVS_VERIFIED,False,14
Models/DepositAccountCatDetailModel.cs,ACCOUNTSTATUS,False,17
Models/DepositAccountCatModel.cs,BRANCH_NAME,False,5
Models/DepositAccountCatModel.cs,ACCOUNTCATEGORY,False,6
Models/DepositAccountCatModel.cs,ACCOCUNTSTATUS,False,9
Models/DepositAccountModel.cs,BRANCH_NAME,False,7
Models/DepositAccountModel.cs,ACCOUNTCATEGORY,False,9
Models/DepositAccountModel.cs,TITLE,False,12
Models/DepositAccountModel.cs,CUSTOMERNAME,False,13
Models/DepositAccountModel.cs,BMVS_VERIFIED,False,14
Models/DepositAccountModel.cs,ACCOUNTSTATUS,False,17
Models/DepttWiseOutstandingParasModel.cs,ENTITY_ID,False,6
Models/DepttWiseOutstandingParasModel.cs,ENTITY_NAME,False,7
Models/DepttWiseOutstandingParasModel.cs,AGE,False,9
Models/DepttWiseOutstandingParasModel.cs,TOTAL_PARAS,False,10
Models/DivisionModel.cs,NAME,False,6
Models/DivisionModel.cs,CODE,False,7
Models/DivisionModel.cs,DESCRIPTION,False,8
Models/DivisionModel.cs,ISACTIVE,False,9
Models/DraftDSAGuidelines.cs,PARTICULARS,False,6
Models/DraftDSAGuidelines.cs,STATUS,False,7
Models/DraftDSAList.cs,ID,False,5
Models/DraftDSAList.cs,DSA_NO,False,6
Models/DraftDSAList.cs,AUDIT_PERIOD,False,7
Models/DraftDSAList.cs,REPORTING_OFFICE,False,8
Models/DraftDSAList.cs,ENTITY_ID,False,9
Models/DraftDSAList.cs,ENTITY_NAME,False,10
Models/DraftDSAList.cs,AZ_NAME,False,11
Models/DraftDSAList.cs,HEADING,False,12
Models/DraftDSAList.cs,ENG_ID,False,13
Models/DraftDSAList.cs,OBS_ID,False,14
Models/DraftDSAList.cs,ROW_RESP_ID,False,15
Models/DraftDSAList.cs,RESP_PP_NO,False,16
Models/DraftDSAList.cs,EMP_NAME,False,17
Models/DraftDSAList.cs,LOAN_CASE,False,18
Models/DraftDSAList.cs,LC_AMOUNT,False,19
Models/DraftDSAList.cs,AC_NUMBER,False,20
Models/DraftDSAList.cs,AC_AMOUNT,False,21
Models/DraftDSAList.cs,CREATED_BY_TEAM,False,22
Models/DraftDSAList.cs,STATUS_UP,False,23
Models/DraftDSAList.cs,STATUS_DOWN,False,24
Models/DraftDSAList.cs,DSA_STATUS,False,25
Models/DraftReportSummaryModel.cs,ReportName,False,12
Models/DropDownModel.cs,ID,False,5
Models/DropDownModel.cs,DESCRIPTION,False,6
Models/DuplicateDeleteManageParaModel.cs,EntityId,False,16
Models/DuplicateDeleteManageParaModel.cs,EntityName,False,17
Models/DuplicateDeleteManageParaModel.cs,EntityCode,False,20
Models/DuplicateDeleteManageParaModel.cs,ParaGist,False,21
Models/DuplicateDeleteManageParaModel.cs,AuditPeriod,False,22
Models/DuplicateDeleteManageParaModel.cs,AuditedBy,False,25
Models/DuplicateDeleteManageParaModel.cs,ParaNo,False,28
Models/DuplicateDeleteManageParaModel.cs,ParaStatus,False,31
Models/DuplicateDeleteManageParaModel.cs,Ind,False,34
Models/DuplicateDeleteManageParaModel.cs,Risk,False,37
Models/DuplicateDeleteManageParaModel.cs,Instances,False,40
Models/DuplicateDeleteManageParaModel.cs,Amount,False,43
Models/DuplicateDeleteManageParaModel.cs,Annex,False,46
Models/DuplicateDeleteManageParaModel.cs,AddedBy,False,49
Models/DuplicateDeleteManageParaModel.cs,AuthorizedBy,False,58
Models/DuplicateDeleteManageParaModel.cs,Remarks,False,64
Models/EmailCredentailsModel.cs,EMAIL,False,5
Models/EmailCredentailsModel.cs,PASSWORD,False,6
Models/EmailCredentailsModel.cs,Host,False,7
Models/EngPlanDelayAnalysisReportModel.cs,ENTITY_ID,False,5
Models/EngPlanDelayAnalysisReportModel.cs,ENTITY_NAME,False,6
Models/EngPlanDelayAnalysisReportModel.cs,REPORTING_OFFICE,False,7
Models/EngPlanDelayAnalysisReportModel.cs,PLACE_OF_POSTING,False,8
Models/EngPlanDelayAnalysisReportModel.cs,AUDIT_START_DATE,False,9
Models/EngPlanDelayAnalysisReportModel.cs,AUDIT_END_DATE,False,10
Models/EngPlanDelayAnalysisReportModel.cs,STATUS,False,11
Models/EngPlanDelayAnalysisReportModel.cs,DELAY_DAYS,False,12
Models/EngagementObservationsForStatusReversalModel.cs,ID,False,6
Models/EngagementObservationsForStatusReversalModel.cs,MEMO_NO,False,7
Models/EngagementObservationsForStatusReversalModel.cs,GIST,False,8
Models/EngagementObservationsForStatusReversalModel.cs,RISK,False,9
Models/EngagementObservationsForStatusReversalModel.cs,MEMO_DATE,False,10
Models/EngagementObservationsForStatusReversalModel.cs,HEADING,False,11
Models/EngagementObservationsForStatusReversalModel.cs,STATUS,False,12
Models/EngagementObservationsForStatusReversalModel.cs,FINAL_PARA,False,13
Models/EntitiesMappingModel.cs,PARENT_ID,False,6
Models/EntitiesMappingModel.cs,PARENT_CODE,False,7
Models/EntitiesMappingModel.cs,CHILD_CODE,False,8
Models/EntitiesMappingModel.cs,ENTITY_ID,False,9
Models/EntitiesMappingModel.cs,AUDITEDBY,False,10
Models/EntitiesMappingModel.cs,STATUS,False,11
Models/EntitiesMappingModel.cs,P_NAME,False,12
Models/EntitiesMappingModel.cs,C_NAME,False,13
Models/EntitiesMappingModel.cs,P_TYPE_ID,False,14
Models/EntitiesMappingModel.cs,C_TYPE_ID,False,15
Models/EntitiesMappingModel.cs,RELATION_TYPE_ID,False,16
Models/EntitiesShiftingDetailsModel.cs,NAME,False,6
Models/EntitiesShiftingDetailsModel.cs,E_SIZE,False,7
Models/EntitiesShiftingDetailsModel.cs,RISK,False,8
Models/EntitiesShiftingDetailsModel.cs,ENG_ID,False,9
Models/EntitiesShiftingDetailsModel.cs,START_DATE,False,10
Models/EntitiesShiftingDetailsModel.cs,END_DATE,False,11
Models/EntitiesShiftingDetailsModel.cs,TOTAL_PARA,False,12
Models/EntitiesShiftingDetailsModel.cs,LEGACY_PARA,False,13
Models/EntitiesShiftingDetailsModel.cs,LEGACY_OPEN,False,14
Models/EntitiesShiftingDetailsModel.cs,LEGACY_CLOSE,False,15
Models/EntitiesShiftingDetailsModel.cs,AIS_PARA,False,16
Models/EntitiesShiftingDetailsModel.cs,AIS_OPEN,False,17
Models/EntitiesShiftingDetailsModel.cs,AIS_CLOSE,False,18
Models/EntitiesShiftingDetailsModel.cs,COMP_SUB,False,19
Models/EntityMappingForEntityAddition.cs,PARENT_ID,False,5
Models/EntityMappingForEntityAddition.cs,PARENT_CODE,False,6
Models/EntityMappingForEntityAddition.cs,CHILD_CODE,False,7
Models/EntityMappingForEntityAddition.cs,CHILD_ID,False,8
Models/EntityMappingForEntityAddition.cs,AUDITED_BY,False,9
Models/EntityMappingForEntityAddition.cs,STATUS,False,10
Models/EntityMappingForEntityAddition.cs,PARENT_NAME,False,11
Models/EntityMappingForEntityAddition.cs,CHILD_NAME,False,12
Models/EntityMappingForEntityAddition.cs,PARENT_TYPE_ID,False,13
Models/EntityMappingForEntityAddition.cs,CHILD_TYPE_ID,False,14
Models/EntityMappingForEntityAddition.cs,RELATION_TYPE_ID,False,15
Models/EntityModel.cs,EntityCode,False,6
Models/EntityModel.cs,Name,False,7
Models/EntityModel.cs,Type,False,8
Models/EntityModel.cs,Allocatedto,False,9
Models/EntityTaskSummaryModel.cs,EntityCode,False,6
Models/EntityTaskSummaryModel.cs,EntityName,False,7
Models/EntityTaskSummaryModel.cs,AuditYear,False,8
Models/EntityWiseObservationModel.cs,REPORTING_OFFICE,False,6
Models/EntityWiseObservationModel.cs,ENTITY_NAME,False,7
Models/EntityWiseObservationModel.cs,OLD_TOTAL,False,8
Models/EntityWiseObservationModel.cs,NEW_TOTAL,False,9
Models/EntityWiseObservationModel.cs,TOTAL,False,10
Models/EntityWiseObservationModel.cs,R1,False,11
Models/EntityWiseObservationModel.cs,R2,False,12
Models/EntityWiseObservationModel.cs,R3,False,13
Models/ErrorViewModel.cs,RequestId,False,5
Models/ExecptionAccountReportModel.cs,BRANCH_CODE,False,5
Models/ExecptionAccountReportModel.cs,ACCOUNT_NO,False,6
Models/ExecptionAccountReportModel.cs,ACCOUNT_TITLE,False,7
